"Vendor ID","Vendor Name","Address","City","State","Postal Code","Contact Name","Phone"
"V00006608","Priority Air Charter LLC","11234 HACKETT RD","Apple Creek","OH","44606","Brian Stoltzfus","3306984604"
"V00007306","Priority Metrics Group","301 Railroad Street","Roebuck","SC","29376","Lisa Marshall","8645739853"
"V00029975","Priority Plumbing","2542 W Division St. ","Chicago","IL","60622","Zaida Munoz","3126179138"
"V00001256","Priority Products Inc","320 North 6th Street","St. Charles","IL","60174","",""
"V00033876","Priority Systems Mechanical Services ","4699 W 3000N Rd ","Kankakee ","IL","60901","Patrick  Glynn ","8152955404"
"V00007373","Priority Xpress Couriers LLC","PO Box 1292","Saint Charles","MO","63302","David Reed","3147132805"
"V00000083","Prism Healthcare Partners LTD","190 S. La Salle Street","Chicago","IL","60014","",""
"V00026528","Prism Holistic Care, Ltd.","6301 N Western Ave","Chicago","IL","60659 Uni","",""
"V00031275","Prism Investigations LLC","4770 Andrews Rd","Medford","OR","97501-9688","Tania Tong","5416212881"
"V00001956","Prismatic Services, Inc.","20460 Chartwell Center Drive, Suite 1","Cornelius","NC","28031","Tatia Prieto","7044329929"
"V00001823","Prison Rehabilitative Industries and Diversified Enterprises, Inc.","223 Morrison Road","Brandon","FL","33511-4835","Jason Brown","8138902133"
"V00030334","Pristine Dental Supplies Inc.","871 Marlborough AVE","Riverside","CA","92507","Mosammat Akhter","9517425545"
"V00022285","Private Equity Funding, Inc. DBA Vertex Packaging Supplies","9830 NORWALK BLVD","SANTA FE SPRINGS","CA","90670","Matt Zar","3236221774"
"V00010191","Private Jet Services Group, LLC","5 Batchelder Rd","Seabrook","NH","03874","Ben Colombo","6039299300"
"V00001524","PRIVATE LABEL ENTERPRISES, INC.","14037 VANOWEN ST.","VAN NUYS","CA","91405","",""
"V00016301","PRIVATE RESIDENTIAL ASSISTANCE INC.","1749 W Golf Rd","Mount Prospect","IL","60056 ","",""
"V00020056","Privatel Incorporated","501 Highway 71","Spring Lake","NJ","07762","William Bodkin","7329741502"
"V00034580","Privatizer Technologies LLC","4694 Wadsworth Rd","Dayton","OH","45414","Jonathan Garrett","9372747251"
"V00022380","PRIVY INNOVATIONS LTD ","110 Meredith Lane ","Streamwood","IL","60107","June Kairu","6308636444"
"V00034238","Pro Bid LLC","223 N Macarthur","Springfield","IL","62702","Josh Dorworth","2177200140"
"V00005868","Pro Biz Products LLC","201 East Ogden Avenue","Hinsdale","IL","60521 ","",""
"V00023614","Pro Business Solutions, Inc.","6773 N Ionia Ave","Skokie","IL","60646","Bruno Bellissimo","7737745555"
"V00030983","Pro Chem, Inc.","P.O. Box 1309","Alpharetta","GA","30009","Ticia White","8002418180"
"V00002373","Pro Clean Exhaust Services","439 Calhoun Ave","Calumet City","IL","60409","",""
"V00022102","Pro Cleaning Group LLC","P.O. Box 438616","Chicago","IL","60643 ","",""
"V00002882","Pro Electric Generators, Inc","1533 Herbert St","Downers Grove","IL","60515","",""
"V00018007","Pro Fire and Water Restoration Company","4100 W 76th St Ste M","Chicago","IL","60652","Jessica Davidson","7733373900"
"V00032380","Pro Kleen","1030 Mill Park Dr","Lancaster","OH","43130","Josh Grant","7406891886"
"V00002324","Pro Line Construction LLC","PO Box 1215","Vienna","IL","62995","",""
"V00014384","Pro Nova Contracting LLC","180 Poplar Place","North Aurora","IL","60542","Erika Venegas","6305818300"
"V00033655","Pro Preservations LLC","230 E Ohio Street","Chicago","IL","60611","Sonja Vauters","2242521414"
"V00008715","PRO SOUND, INC","1375 NE 123 Street","Miami","FL","33161 ","",""
"V00031253","Pro Tree service & stump grinding","23905 Hutchcraft Lane","Macedonia","IL","62860","Brandon Hutchcraft","6189275526"
"V00015433","Pro-Am Team Sports","PO Box 1804","Evanston","IL","60201","Mary  Dolan","7089951511"
"V00035675","Pro-Bilt Buildings, LLC","513 Pipeline Road","Hillsboro","IL","62049","Dean Lessman","2178256268"
"V00020724","PRO-COM Products Inc","1250 Bixby Dr.","City of Industry","CA","91745","Nickholas Doty","5743870866"
"V00011948","Pro-Lite, Inc.","3505D CADILAC AVE","COSTA MESA","CA","92626 ","",""
"V00030146","Pro-One Design","1139 Adams Street","quincy","IL","62301","Darin Prost","2172579450"
"V00027950","Pro-Pump, Inc.","3750 Roosevelt Street","Gary","IN","46408","Rene Vasquez","2198846097"
"V00009296","Pro-Shot Products","311 S Baughman Rd","Taylorville","IL","62568","Dillon Damarin","2178249133"
"V00002953","Pro-Source Distributors","2613 11th St","Rockford","IL","61109","",""
"V00002620","Pro-Tech Search, Inc.","505 Heathrow Ln","Rochester","IL","62563","Karl E McCoy","2176322299"
"V00030331","PRO-TEK Vaults LLC","3110 N San Fernando Blvd","Burbank","CA","91504","Timothy Knapp","3234684469"
"V00004715","Pro-Temp of Illinois Inc.","P.O. Box 708","LaGrange","IL","60525","Jan Zukowski","8447768367"
"V00003510","Pro-Type Printing, Inc.","130 N. Market St.","Paxton","IL","60957","",""
"V00016135","PRO-VISION, Inc.","8625-B Byron Commerce Drive SW","Byron Center","MI","49315","Greg Buckner","8005761126"
"V00005965","Pro-West & Associates, Inc.","8239 State 371 NW","Walker","MN","56484 ","Kendis Scharenbroich","3202076868"
"V00015409","Proactive Environmental Products LLC","5245 Office Park Blvd, Ste 102","Bradenton","FL","34203-3444","Shaun Fitzer","8779949376"
"V00015423","Proactive Environmental Products, LLC","5245 Office Park Blvd, ","Bradenton","FL","34203","Drew Graham","9412433930"
"V00004985","ProActive Sales and Marketing Inc","4550 MINNETONKA BLVD","Minneapolis","MN","55416","Mara Palme","7635770606"
"V00000313","ProAlliance Corp","PO BOX 404","Harvard","IL","60033-0404","ProAlliance Corp.","8152078556"
"V00006009","Probst Refrigeration & Heating, Inc.","318 W. Jefferson Ave.","Effingham","IL","62401 ","",""
"V00011310","Probyn trucking and excavating Llc ","374 county Road 850e Sparland Il ","Sparland","IL","61565","Josh Probyn","3092087073"
"V00026288","Procare Pharmacy Direct, LLC. ","105 Mall Boulevard","Monroeville","PA","15146","Yordans Mosquera","3059687107"
"V00004909","Process & Safety Solutions LLC","PO Box 84461","Pearland","TX","77584","Richard Hartung","8326377925"
"V00015079","Process Control Concepts Inc","1525 North Heidelbach Avenue","Evansville","IN","47711","John Buchanan","8124246300"
"V00012058","Process Control Services Corp.","14524 Eddington Dr.","Chesterfield","MO","63017","William Turton","3143179281"
"V00009068","Process Control Solutions, LLC","12951 Gravois Rd","St. Louis","MO","63127","Bill Morgan","3148425335"
"V00008468","Process Control, Inc.","3721 New Court Ave.","Syracuse","NY","13206","Ruth Florey","3154797262"
"V00000946","Process Electric & Communications, Inc.","1240 Stanford Drive","Kankakee","IL","60901","",""
"V00002548","Process Technology & Automation, Inc.","1244 Remington Road Ste. B","Schaumburg","IL","60173","",""
"V00012694","ProComm, LLC","P.O. Box 1176","Seneca","SC","29679","Thad Cloer","8884533303"
"V00030933","Procura Management, Inc.","175 Kelsey Lane ","Tampa","FL","33619","Monica  Rice","7633408045"
"V00014935","PROCURE INC.","6206 NW 23rd ST","BOCA RATON","FL","33434-4330","Scott Yudis","6106679300"
"V00008850","Procurement Foundation Consulting, LLC","1825 Outer Park Drive","Springfield","IL","62704","Jean-Paul Bonney","2174815020"
"V00028689","Procurement Solutions LLC","700 S Durkin Dr, Suite 319","Springfield","IL","62704 Uni","",""
"V00022544","ProcureNet America","30 N GOULD ST STE 9894 SHERIDAN, WY 82801","SHERIDAN","WY","82801","Gurbaksh Chahal","4153190246"
"V00004603","ProcureServ","626 S. Arcadia St","Palatine","IL","60067","Aashish Patel","8472207507"
"V00025633","Procurica LLC","2985 Peachtree Cir","Aurora","IL","60502 Uni","",""
"V00019956","Procurri LLC","5828 Peachtree Cors E","Norcross","GA","30092","Zach Broome","6785277674"
"V00006246","Prodistics LLC","3162 Bennett Place","Aurora","IL","60502 ","",""
"V00013009","Product-Envy, Inc.","1508 W. Westford Path","Hernando","FL","34442","Neil Goldberger","3525134555"
"V00033428","Production Craft","1937 W. Walnut Street","Chicago","IL","60612","Dawn Arnold","3128290272"
"V00003890","Production Distribution","9511 S DORCHESTER AVE","chicago","IL","60628","CLEO DOWNS","7084890195"
"V00006286","Production Press Inc.","307 East Morgan","Jacksonville","IL","62650 ","",""
"V00022462","Production Resource Inc.","12 Clayton Terrace","St. Louis","MO","63131","ELIZABETH Schwartz","3149970065"
"V00012990","Productions Unlimited Inc.","870 Anderson Ridge Road","Greer","SC","29651-7641","Tray Allen","8646756146"
"V00019083","Productive Edge","11 East Illinois","Chicago","IL","60611","Tom DiCicco","3125619000"
"V00017326","Productive Parks","674 Rochelle Terrace","Lombard","IL","60148","Mike Smith","6307654252"
"V00004697","Products Unlimited Inc","PO BOX 339","Justin","TX","76247","Paige Fagan","8008654683"
"V00030554","Profasts, Inc.","24121 West Theodore Street Suite 3a","Plainfield","IL","60586 Uni","",""
"V00026919","Professional Account Management, LLC","633 W. Wisconsin Avenue","Milwaukee","WI","53203","Lynsay Miller","4148473750"
"V00027930","PROFESSIONAL AUDITING SERVICES OF AMERICA, CO.","29155 Northwestern Highway","SOUTHFIELD","MI","48034","ROY JACKSON","2485144168"
"V00033491","Professional Auto Inc","2385 Highway 51 North","DuQuoin","IL","62832","Bart Bishop","6185422064"
"V00014264","Professional Computing Resources","2944 Fuller Ave NE","Grand Rapids","MI","49505","Dena Mashburn","6153301885"
"V00012300","Professional Data Analysts, Inc.","219 Main St. SE","Minneapolis","MN","55414","Kelly Laurel","6126239110"
"V00008345","Professional Development Plus","1436 E. 63rd Street","Chicago","IL","60637","Stephanie  Prather","7743246137"
"V00006094","Professional Dynamic Network, Inc.","600 Holiday Plaza Dr., Ste., 540","Matteson","IL","60443 ","",""
"V00016418","Professional Elevator Services, Inc.","2635 S. Wabash","Chicago","IL","60616","Kenneth Mason","3128426715"
"V00002453","Professional Environmental Engineers, Inc.","2665 Scott Ave","St. Louis","MO","63103","William Pietroburgo","3145310060"
"V00017211","Professional Fit clothing Inc.","831 No. Lake St # 1","Burbank","CA","91502","jeff Thomas","8185631975"
"V00011782","Professional Foodservice Design, Inc.","14600 S. Industrial Avenue, Ste. A, Cleveland","Ohio","OH","44137 ","",""
"V00018402","Professional healthcare . Inc.","960 rand rd","Des plaines","IL","60016","Nimrata Singh","8474017475"
"V00027440","Professional Heating and Air Inc","315 S Main st","Benton","IL","62884","Shawn Harris","6182113111"
"V00026967","Professional Housekeepers, Inc.","340 N MARTIN LUTHER KING","DECATUR","IL","62523 Uni","",""
"V00017597","professional Inspection services","210 W Chicago St","Elgin","IL","60123","Paul  Spiller II ","2248062428"
"V00000899","Professional Inspection Services Inc.","411 W Highland Ave","Elgin","IL","60123","",""
"V00010663","Professional Investigating & Consulting Agency, Inc.","551 South Third Street","Columbus","OH","43215","Vincent Volpi","6142287422"
"V00033285","Professional Learning US","25-40 Shore Blvd","Astoria","NY","11102","Andrew Hickman","3605403277"
"V00020410","Professional Logistics Group Inc.","1 W Monroe St","Chicago","IL","60603","Patti Quilling","3129577757"
"V00016592","Professional Management Enterprises","9245 N. Meridian St., Suite 210","Indianapolis","IN","46260","William Retherford","3175410200"
"V00019623","Professional Marketing Services Inc","1300 Garret LAne","Lincoln","NE","68512","Bradley Rourke","4024547149"
"V00028520","Professional Medical & Surgical Supply Inc","1917 Garnet Court","New Lenox","IL","60451","Alan Ferry","8006485190"
"V00023744","Professional Pavement Products, Inc.","9957 Moorings Drive #301","JACKSONVILLE","FL","32257","DEBRA DRISKELL","9044484074"
"V00027841","Professional Plastics","145 Mid County Line","Orchard Park","NY","14127","Theresa Oshei","7166869300"
"V00022432","Professional Polish Cleaning LLC","1 Westbrook Corporate Center, Suite 300","Westchester","IL","60154","Jeremiah Taylor","7084069494"
"V00014459","Professional Protection Corp.","2137 US Highway 41","Schererville","IN","46375","Anthony Hawkins","2196702026"
"V00027967","Professional Research Consultants Inc","11326 P Street","Omaha","NE","68137","Jim Hudson","4025925656"
"V00025716","Professional Security and Guard ","2275 Rockwood Drive","Shiloh","IL","62221","Marcus Atkins","3142439728"
"V00020702","Professional Security Consultants","11454 San Vicente Blvd","Los Angeles","CA","90049","Gal Yaniv","3102077729"
"V00001935","Professional Service Industries, Inc.","480 North Street","Springfield","IL","62704","Karen Fuhrmann","2175446663"
"V00004459","Professional Systems Engineering, LLC","1010 Church Road","Lansdale","PA","19446","A Waite","2156611600"
"V00006810","Professional Systems, Inc.","14108 South Indiana Avenue","Riverdale","IL","60827 ","",""
"V00015665","Professional Technology Integration, Inc.","3485 Highcroft Cir","Norcross","GA","30092","Walter Jones","8776436038"
"V00027611","Professional Therapy Solutions LLC","1663 Stephenson Hwy","Troy","MI","48083","Dipesh Shah","2517675999"
"V00007056","Profi Solutions Inc","213 Manor Hill Dr","Chatham","IL","62629 ","",""
"V00016278","Proforce Law Enforcement","2625 Stearman Road","Prescott","AZ","86301","Beth Meisheid","9287767192"
"V00000356","Profusionsystems Inc","1185 Shawford Way","Elgin","IL","60120","",""
"V00001708","Program Management & Control Services, LLC","46 South Waiola Avenue","La Grange","IL","60525","",""
"V00018765","Program Productions, Inc.","2050 S Finley Rd","Lombard","IL","60148 ","",""
"V00015778","Progress Software Corporation","14 Oak Park Drive","Bedford","MA","01730","Elaine Gregson","7812804000"
"V00011334","progresscil.org","7521 Madison St.","Forest Park","IL","60130","Don Albrecht","7082091500"
"V00003426","Progressive Dynamics Inc.","712 Bonded Parkway","Streamwood","IL","60107","",""
"V00000669","Progressive Electric, Inc.","P.O. Box 9011","Springfield","IL","62791","",""
"V00004867","Progressive Industries, Inc.","4131 W. Belmont Ave. Unit C","Chicago","IL","60641","Valerie O'Donnell","7737639566"
"V00027788","Progressive Living, LLC ","1 N. O'Plaine Rd. ","Gurnee","IL","60031","Carolee Bedward","2243260298"
"V00030794","Progressive Marketing","837 Winchester Rd.","Lexington","KY","40505","Rebecca Lay","8592255090"
"V00025529","Progressive Mechanical Services","650 W. Grand Ave #306","Elmhurst","IL","60126","Foster Gonzalez","6306358062"
"V00019184","Progressive Office, Inc.","1001 V St NW","Washington","DC","20001","Stu Kushner","8006144560"
"V00018539","Progressive Public Affairs","111 West Washington, Suite 1520","Chicago","IL","60602 ","",""
"V00002289","Progrio LLC","1710 Whittemore Street","Rock Island","IL","61201","",""
"V00017442","Projecs LLC","390 N. Orange Ave. Ste 2300 Orlando","Orlando","FL","32801","Mohamed Ali","4073476567"
"V00007974","Project Controls Group, Inc.","2 Campbell Plaza","St. Louis","MO","63139","Marvin Woods","3146470707"
"V00007949","Project Finance Advisory Limited","16A Funston Avenue, The Presidio","San Francisco","CA","94129 ","",""
"V00030583","Project Finance Advisory Limited","751 E. Blithedale Avenue","Mill Valley","CA","94942-2036","Sidney Dowell","4155805200"
"V00018673","Project Graphics, Inc.","PO Box 370","Woodbury","CT","06798","Gregory McKim","8024888945"
"V00010832","Project Made Easy Inc.","3674 kendallwood drive","Carmel","VA","46032 ","",""
"V00017013","Project Management Advisors, Inc.","120 South Riverside Plaza","Chicago","IL","60606","Michael Schultz","3122830422"
"V00007456","Project Oz","1105 West Front St, IL","Bloomington  il","IL","61701 ","",""
"V00019597","Project Performance Group, LLC","2906 Central Street, Suite 118","Evanston","IL","60201","Joseph Jaskulski","8473230282"
"V00002042","Project Resources Group","5340 S. Quebec Street","Greenwood Village","CO","80111","Charles Metzler","9102289304"
"V00033669","Project Vend","1174 Devonshire Rd","Buffalo Grove","IL","60089","Alisher Uralov","3123916151"
"V00030342","Project Vida Inc.","2659 South Kedvale Ave","Chicago","IL","60623","Jerome Montgomery","7732772291"
"V00025137","Projection Video Services","5803 Rolling Road, Suite 200","Springfield","VA","22152","Erick Alsheimer","7039121334"
"V00008814","Projeo Corporation","2409 Berniece Dr","Champaign","IL","61822 ","",""
"V00026041","Proklean Services LLC","3041 Nationwide Pkwy","Brunswick","OH","44212","Marc Manocchio","3302730122"
"V00008732","ProLam Products Inc","10245 Hedden Road","Evansville","IN","47725","Cheryl Cobb","8128671662"
"V00024467","ProLink Healthcare LLC","10700 Montgomery Rd","Cincinnati","OH","45242 Uni","",""
"V00008525","ProLink Solutions","98 Inverness Dr E, Suite 250","Englewood","CO","80112","Melissa Neumann","3036635900"
"V00004277","ProLiteracy Worldwide DBA New Readers Press","308 Maltbie","Syracuse","NY","13204","Paul Hirt","8004488878"
